story,question,answer,i,dataGenSeq,sType,qTypeRaw,qTypeTomOrNot,qOrder,storyHasToM,answerMem,answerReal,qToMandOmniReader,answerMemOrReal,cands,correct,falseTrueBelief,factVsMind
Owen entered the workshop. Carter entered the workshop. Aria entered the workshop. The cherry is in the treasure chest. Aria moved the cherry to the envelope. Owen exited the workshop. Aria exited the workshop. Owen entered the study.,Where will Aria look for the cherry?,envelope,1,"enter_agent_1,agent_2_enters,enter_agent_0,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,first_order_1_no_tom,False,first_order,False,treasure chest,envelope,False,reality,"[""treasure chest"", ""envelope""]",1,true,mind
Ethan entered the cellar. Amelia is in the cellar. The sweatshirt is in the bucket. Amelia moved the sweatshirt to the basket. Ethan exited the cellar. Amelia exited the cellar. Emily entered the den. Ethan entered the cellar.,Where does Amelia think that Ethan searches for the sweatshirt?,basket,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_loc,agent_2_enters",second_order_false_belief,second_order_1_no_tom,False,second_order,False,bucket,basket,False,reality,"[""bucket"", ""basket""]",1,true,mind
Lucas entered the bathroom. Evelyn entered the bathroom. Jacob entered the bathroom. The coat is in the suitcase. Lucas exited the bathroom. Lucas entered the living room. Jacob exited the bathroom. Lucas hates the sweater. Evelyn moved the coat to the container. Jacob dislikes the hat.,Where will Lucas look for the coat?,suitcase,1,"enter_agent_1,enter_agent_0,agent_2_enters,agent_1_exits,agent_1_reenters_alt_loc,agent_0_moves_obj,agent_2_exits",true_belief,first_order_0_tom,True,first_order,True,suitcase,container,False,memory,"[""container"", ""suitcase""]",1,false,mind
Nathan entered the front yard. Emma entered the front yard. The carrot is in the drawer. Emma exited the front yard. Mila entered the TV room. Mila exited the TV room. Nathan moved the carrot to the bottle.,Where will Emma look for the carrot?,drawer,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_2_enters,agent_2_exits",false_belief,first_order_1_tom,True,first_order,True,drawer,bottle,False,memory,"[""drawer"", ""bottle""]",0,false,mind
Carter entered the cellar. Jack entered the cellar. The dress is in the bathtub. Jack moved the dress to the bottle. Jackson entered the pantry. Carter dislikes the sweet potato. Jackson exited the pantry. Carter exited the cellar. Carter entered the pantry.,Where will Carter look for the dress?,bottle,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits,agent_2_enters,agent_2_exits,agent_1_reenters_alt_loc",true_belief,first_order_0_no_tom,False,first_order,False,bathtub,bottle,False,reality,"[""bathtub"", ""bottle""]",1,true,mind
Aria loves the turnip. James entered the sunroom. Lucas entered the sunroom. The persimmon is in the bucket. Lucas exited the sunroom. James moved the persimmon to the box.,Where does James think that Lucas searches for the persimmon?,bucket,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj",false_belief,second_order_0_tom,True,second_order,True,bucket,box,False,memory,"[""bucket"", ""box""]",0,false,mind
Sophia entered the living room. Aria entered the front yard. Sophia exited the living room. Hannah entered the front yard. The lime is in the basket. Aria exited the front yard. Aria entered the front yard. Hannah moved the lime to the suitcase.,Where will Aria look for the lime?,suitcase,1,"agent_2_enters,enter_agent_1,agent_2_exits,enter_agent_0,agent_1_exits,agent_1_reenters_loc,agent_0_moves_obj",true_belief,first_order_0_no_tom,False,first_order,False,basket,suitcase,False,reality,"[""basket"", ""suitcase""]",1,true,mind
Aiden entered the pantry. Jayden entered the pantry. The strawberry is in the cupboard. Hannah entered the pantry. Hannah exited the pantry. Jayden loves the t-shirt. Jayden exited the pantry. Aiden moved the strawberry to the treasure chest.,Where will Jayden look for the strawberry?,cupboard,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_2_enters,agent_2_exits,agent_0_moves_obj",false_belief,first_order_1_tom,True,first_order,True,cupboard,treasure chest,False,memory,"[""treasure chest"", ""cupboard""]",1,false,mind
Mia entered the master bedroom. Abigail entered the master bedroom. Mia dislikes the lime. The underclothes is in the bucket. Mia moved the underclothes to the basket. Abigail exited the master bedroom. Mia exited the master bedroom. Abigail entered the bathroom.,Where will Abigail look for the underclothes?,basket,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,first_order_1_no_tom,False,first_order,False,bucket,basket,False,reality,"[""bucket"", ""basket""]",1,true,mind
Aria entered the basement. William entered the basement. The plum is in the box. William moved the plum to the basket. Aria exited the basement. William exited the basement. Chloe entered the study. William hates the raincoat. Chloe exited the study. Chloe dislikes the plum. Aria entered the study.,Where will Aria look for the plum?,basket,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_alt_loc,agent_2_enters,agent_2_exits",second_order_false_belief,first_order_0_no_tom,False,first_order,False,box,basket,False,reality,"[""basket"", ""box""]",0,true,mind
Mia entered the TV room. Emily entered the TV room. The pants is in the container. Mia moved the pants to the treasure chest. Emily exited the TV room. Emily entered the hall. Mia likes the underpants. Hannah entered the hall.,Where will Mia look for the pants?,treasure chest,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_1_reenters_alt_loc,agent_2_enters",true_belief,first_order_0_no_tom,False,first_order,False,container,treasure chest,False,reality,"[""treasure chest"", ""container""]",0,true,mind
Emma entered the hallway. Hannah entered the hallway. The grapefruit is in the bathtub. Jack entered the hallway. Hannah moved the grapefruit to the container. Emma exited the hallway. Hannah exited the hallway. Emma entered the bedroom.,Where will Hannah look for the grapefruit?,container,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_2_enters,agent_1_exits,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,first_order_1_no_tom,False,first_order,False,bathtub,container,False,reality,"[""container"", ""bathtub""]",0,true,mind
Carter is in the basement. Carter dislikes the tie. Avery entered the basement. Benjamin entered the lounge. The sweatshirt is in the cupboard. Carter moved the sweatshirt to the envelope. Benjamin hates the cucumber. Avery exited the basement. Benjamin exited the lounge. Carter exited the basement. Avery entered the basement.,Where will Carter look for the sweatshirt?,envelope,1,"enter_agent_0,enter_agent_1,agent_2_enters,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_2_exits,agent_1_reenters_loc",second_order_false_belief,first_order_0_no_tom,False,first_order,False,cupboard,envelope,False,reality,"[""envelope"", ""cupboard""]",0,true,mind
Mila entered the lounge. Isabella entered the lounge. The melon is in the box. Isabella dislikes the grapes. Elizabeth entered the master bedroom. Mila exited the lounge. Elizabeth exited the master bedroom. Isabella moved the melon to the suitcase.,Where will Mila look for the melon?,box,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_2_enters,agent_0_moves_obj,agent_2_exits",false_belief,first_order_0_tom,True,first_order,True,box,suitcase,False,memory,"[""box"", ""suitcase""]",0,false,mind
Lily hates the suit. Lily entered the garden. James entered the bedroom. Amelia entered the garden. James exited the bedroom. The cucumber is in the basket. Amelia exited the garden. Lily moved the cucumber to the crate.,Where will Amelia look for the cucumber?,basket,1,"enter_agent_0,agent_2_enters,enter_agent_1,agent_2_exits,agent_1_exits,agent_0_moves_obj",false_belief,first_order_1_tom,True,first_order,True,basket,crate,False,memory,"[""basket"", ""crate""]",0,false,mind
Jack entered the bathroom. Evelyn entered the dining room. Jack exited the bathroom. Elizabeth entered the dining room. The stockings is in the crate. Evelyn moved the stockings to the box. Elizabeth exited the dining room.,Where does Elizabeth think that Evelyn searches for the stockings?,box,1,"agent_2_enters,enter_agent_0,agent_2_exits,enter_agent_1,agent_0_moves_obj,agent_1_exits",true_belief,second_order_1_no_tom,False,second_order,False,crate,box,False,reality,"[""box"", ""crate""]",0,true,mind
Hunter entered the laundry. Abigail entered the laundry. The broccoli is in the container. Jayden entered the laundry. Hunter moved the broccoli to the box. Jayden exited the laundry. Abigail exited the laundry.,Where will Abigail look for the broccoli?,box,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_2_enters,agent_1_exits,agent_2_exits",true_belief,first_order_1_no_tom,False,first_order,False,container,box,False,reality,"[""container"", ""box""]",1,true,mind
Isla entered the basement. Logan entered the basement. Liam entered the basement. Isla exited the basement. The pajamas is in the cupboard. Liam moved the pajamas to the box. Logan dislikes the belt. Logan exited the basement.,Where will Liam look for the pajamas?,box,1,"agent_2_enters,enter_agent_1,enter_agent_0,agent_2_exits,agent_0_moves_obj,agent_1_exits",true_belief,first_order_1_no_tom,False,first_order,False,cupboard,box,False,reality,"[""box"", ""cupboard""]",0,true,mind
Ella entered the study. Sophia entered the study. The onion is in the suitcase. Ella exited the study. Logan loves the coat. Sophia moved the onion to the container. Ella entered the study.,Where does Sophia think that Ella searches for the onion?,container,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_1_reenters_loc",false_belief,second_order_1_no_tom,False,second_order,False,suitcase,container,False,reality,"[""container"", ""suitcase""]",0,true,mind
Isabella entered the dining room. Jack entered the dining room. Alexander loves the spinach. Alexander entered the living room. The apple is in the envelope. Jack moved the apple to the treasure chest. Isabella exited the dining room. Jack exited the dining room. Isabella entered the living room.,Where does Jack think that Isabella searches for the apple?,treasure chest,1,"enter_agent_1,enter_agent_0,agent_2_enters,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,second_order_1_no_tom,False,second_order,False,envelope,treasure chest,False,reality,"[""treasure chest"", ""envelope""]",0,true,mind
Lucas entered the office. Lucas exited the office. Abigail entered the back yard. Emma entered the back yard. The cherry is in the cupboard. Emma exited the back yard. Abigail moved the cherry to the bottle.,Where does Abigail think that Emma searches for the cherry?,cupboard,1,"agent_2_enters,agent_2_exits,enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj",false_belief,second_order_0_tom,True,second_order,True,cupboard,bottle,False,memory,"[""cupboard"", ""bottle""]",0,false,mind
Mila entered the basement. Logan entered the basement. The cabbage is in the bottle. Oliver entered the cellar. Oliver exited the cellar. Mila moved the cabbage to the box. Logan exited the basement.,Where will Mila look for the cabbage?,box,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_2_enters,agent_2_exits,agent_1_exits",true_belief,first_order_0_no_tom,False,first_order,False,bottle,box,False,reality,"[""box"", ""bottle""]",0,true,mind
Mila entered the hallway. Amelia dislikes the onion. Amelia entered the hallway. The t-shirt is in the bathtub. Aiden entered the sunroom. Mila exited the hallway. Mila loves the suit. Mila entered the hallway. Amelia moved the t-shirt to the treasure chest.,Where will Mila look for the t-shirt?,treasure chest,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_2_enters,agent_1_reenters_loc,agent_0_moves_obj",true_belief,first_order_0_no_tom,False,first_order,False,bathtub,treasure chest,False,reality,"[""treasure chest"", ""bathtub""]",0,true,mind
Mila hates the grapes. Mila entered the playroom. Charlotte entered the playroom. The cucumber is in the treasure chest. Mila hates the pumpkin. Mila exited the playroom. Charlotte moved the cucumber to the envelope.,Where does Mila think that Charlotte searches for the cucumber?,treasure chest,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj",false_belief,second_order_0_tom,True,second_order,True,treasure chest,envelope,False,memory,"[""treasure chest"", ""envelope""]",0,false,mind
Alexander entered the porch. Charlotte entered the porch. The sweet potato is in the suitcase. Alexander moved the sweet potato to the envelope. Charlotte exited the porch.,Where will Alexander look for the sweet_potato?,envelope,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits",true_belief,first_order_0_no_tom,False,first_order,False,suitcase,envelope,False,reality,"[""envelope"", ""suitcase""]",0,true,mind
Avery entered the lounge. James entered the lounge. Avery likes the eggplant. The lime is in the bathtub. Isla likes the peas. Avery exited the lounge. James moved the lime to the bucket. James exited the lounge. Avery entered the workshop.,Where does James think that Avery searches for the lime?,bathtub,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,second_order_1_tom,True,second_order,True,bathtub,bucket,False,memory,"[""bucket"", ""bathtub""]",1,false,mind
Chloe entered the bedroom. Mia entered the bedroom. The stockings is in the suitcase. Mia exited the bedroom. Mia entered the hall. Jacob dislikes the scarf. Chloe moved the stockings to the treasure chest.,Where will Mia look for the stockings?,suitcase,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_1_reenters_alt_loc,agent_0_moves_obj",true_belief,first_order_1_tom,True,first_order,True,suitcase,treasure chest,False,memory,"[""treasure chest"", ""suitcase""]",1,false,mind
Evelyn entered the living room. Jackson entered the playroom. James entered the playroom. The beans is in the treasure chest. James exited the playroom. Jackson moved the beans to the pantry. Jackson exited the playroom. James entered the living room.,Where does James think that Jackson searches for the beans?,treasure chest,1,"agent_2_enters,enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,second_order_1_tom,True,second_order,True,treasure chest,pantry,False,memory,"[""treasure chest"", ""pantry""]",0,false,mind
Jacob entered the bathroom. Emma entered the bathroom. The carrot is in the basket. Aiden entered the back yard. Emma exited the bathroom. Jacob moved the carrot to the pantry.,Where will Emma look for the carrot?,basket,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_2_enters,agent_0_moves_obj",false_belief,first_order_1_tom,True,first_order,True,basket,pantry,False,memory,"[""basket"", ""pantry""]",0,false,mind
Ella entered the den. Abigail dislikes the celery. Logan is in the den. Logan hates the green pepper. The carrot is in the basket. Ella moved the carrot to the bottle. Abigail entered the den. Abigail exited the den. Logan exited the den. Ella exited the den. Logan entered the garden.,Where does Ella think that Logan searches for the carrot?,bottle,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_2_enters,agent_2_exits,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,second_order_0_no_tom,False,second_order,False,basket,bottle,False,reality,"[""basket"", ""bottle""]",1,true,mind
Emily entered the hall. Ava entered the hall. The gloves is in the envelope. Ava exited the hall. Aiden likes the carrot. Ava entered the hall. Emily moved the gloves to the bucket.,Where will Ava look for the gloves?,bucket,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_1_reenters_loc,agent_0_moves_obj",true_belief,first_order_1_no_tom,False,first_order,False,envelope,bucket,False,reality,"[""bucket"", ""envelope""]",0,true,mind
Ella entered the lounge. Alexander entered the lounge. Alexander loves the grapes. Alexander dislikes the pants. The tangerine is in the envelope. Alexander moved the tangerine to the crate. Ella exited the lounge. Ethan entered the lounge.,Where will Alexander look for the tangerine?,crate,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits,agent_2_enters",true_belief,first_order_1_no_tom,False,first_order,False,envelope,crate,False,reality,"[""crate"", ""envelope""]",0,true,mind
Carter loves the undershirt. Emily entered the pantry. Carter entered the pantry. The suit is in the bucket. Hannah dislikes the watermelon. Emily exited the pantry. Emily entered the pantry. Carter moved the suit to the box.,Where will Emily look for the suit?,box,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_1_reenters_loc,agent_0_moves_obj",true_belief,first_order_0_no_tom,False,first_order,False,bucket,box,False,reality,"[""bucket"", ""box""]",1,true,mind
Jayden likes the dress. Ella entered the kitchen. Owen entered the cellar. Ella exited the kitchen. Jayden entered the cellar. Jayden loves the t-shirt. The underpants is in the suitcase. Owen exited the cellar. Jayden moved the underpants to the bucket.,Where does Jayden think that Owen searches for the underpants?,suitcase,1,"agent_2_enters,enter_agent_1,agent_2_exits,enter_agent_0,agent_1_exits,agent_0_moves_obj",false_belief,second_order_1_tom,True,second_order,True,suitcase,bucket,False,memory,"[""bucket"", ""suitcase""]",1,false,mind
Charlotte entered the lounge. Emma entered the hallway. Ethan entered the hallway. The carrot is in the box. Emma moved the carrot to the bathtub. Charlotte exited the lounge. Charlotte dislikes the banana. Ethan likes the banana. Ethan exited the hallway. Ethan entered the lounge.,Where will Emma look for the carrot?,bathtub,1,"agent_2_enters,enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_2_exits,agent_1_reenters_alt_loc",true_belief,first_order_0_no_tom,False,first_order,False,box,bathtub,False,reality,"[""bathtub"", ""box""]",0,true,mind
Benjamin entered the master bedroom. Amelia entered the master bedroom. Evelyn entered the master bedroom. The cap is in the envelope. Amelia moved the cap to the bathtub. Evelyn exited the master bedroom.,Where will Evelyn look for the cap?,bathtub,1,"agent_2_enters,enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits",true_belief,first_order_1_no_tom,False,first_order,False,envelope,bathtub,False,reality,"[""bathtub"", ""envelope""]",0,true,mind
Mila loves the cap. Chloe entered the patio. Evelyn entered the patio. Evelyn loves the banana. The banana is in the crate. Chloe exited the patio. Evelyn moved the banana to the drawer.,Where does Chloe think that Evelyn searches for the banana?,crate,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj",false_belief,second_order_0_tom,True,second_order,True,crate,drawer,False,memory,"[""crate"", ""drawer""]",0,false,mind
Ava likes the slacks. Aiden likes the radish. Owen entered the kitchen. Aiden entered the closet. Ava entered the kitchen. The tangerine is in the bucket. Owen exited the kitchen. Aiden exited the closet. Ava moved the tangerine to the bottle.,Where will Owen look for the tangerine?,bucket,1,"enter_agent_1,agent_2_enters,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_2_exits",false_belief,first_order_0_tom,True,first_order,True,bucket,bottle,False,memory,"[""bucket"", ""bottle""]",0,false,mind
Aiden entered the hall. Ava entered the laundry. William entered the hall. The corn is in the cupboard. Aiden moved the corn to the bucket. William exited the hall. Aiden exited the hall. William entered the hall.,Where will Aiden look for the corn?,bucket,1,"enter_agent_0,agent_2_enters,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,first_order_0_no_tom,False,first_order,False,cupboard,bucket,False,reality,"[""bucket"", ""cupboard""]",0,true,mind
Lily entered the garden. Mason entered the garden. The peach is in the box. Mason moved the peach to the crate. Lily exited the garden. Jack dislikes the skirt.,Where will Lily look for the peach?,crate,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits",true_belief,first_order_0_no_tom,False,first_order,False,box,crate,False,reality,"[""crate"", ""box""]",0,true,mind
Carter entered the dining room. Hunter entered the dining room. The jeans is in the bucket. Carter exited the dining room. Hunter moved the jeans to the basket. Hunter exited the dining room. William entered the dining room. Carter entered the bathroom.,Where will Carter look for the jeans?,bucket,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc,agent_2_enters",second_order_false_belief,first_order_0_tom,True,first_order,True,bucket,basket,False,memory,"[""bucket"", ""basket""]",0,false,mind
Abigail entered the closet. Ethan entered the closet. The underpants is in the pantry. Ethan exited the closet. Abigail moved the underpants to the bottle. Ethan likes the cap. Abigail exited the closet. Ethan entered the closet.,Where does Abigail think that Ethan searches for the underpants?,pantry,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,second_order_0_tom,True,second_order,True,pantry,bottle,False,memory,"[""pantry"", ""bottle""]",0,false,mind
Logan entered the hall. Ethan entered the hall. Logan exited the hall. Mia entered the hall. The belt is in the crate. Mia exited the hall. Ethan moved the belt to the envelope.,Where will Mia look for the belt?,crate,1,"agent_2_enters,enter_agent_0,agent_2_exits,enter_agent_1,agent_1_exits,agent_0_moves_obj",false_belief,first_order_1_tom,True,first_order,True,crate,envelope,False,memory,"[""crate"", ""envelope""]",0,false,mind
Evelyn entered the staircase. Aria entered the staircase. The sweater is in the basket. Aria exited the staircase. Alexander entered the staircase. Evelyn moved the sweater to the suitcase. Alexander exited the staircase. Aria entered the staircase.,Where does Aria think that Evelyn searches for the sweater?,suitcase,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_2_enters,agent_1_reenters_loc,agent_2_exits",false_belief,second_order_1_no_tom,False,second_order,False,basket,suitcase,False,reality,"[""basket"", ""suitcase""]",1,true,mind
Jayden entered the bedroom. Lucas entered the bedroom. The hat is in the cupboard. Jayden exited the bedroom. Lucas moved the hat to the drawer. Isabella dislikes the t-shirt. Jayden entered the den.,Where does Jayden think that Lucas searches for the hat?,cupboard,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_1_reenters_alt_loc",false_belief,second_order_0_tom,True,second_order,True,cupboard,drawer,False,memory,"[""drawer"", ""cupboard""]",1,false,mind
Chloe entered the bedroom. Mia entered the bedroom. The stockings is in the suitcase. Mia exited the bedroom. Mia entered the hall. Jacob dislikes the scarf. Chloe moved the stockings to the treasure chest.,Where does Mia think that Chloe searches for the stockings?,suitcase,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_1_reenters_alt_loc,agent_0_moves_obj",true_belief,second_order_1_tom,True,second_order,True,suitcase,treasure chest,False,memory,"[""treasure chest"", ""suitcase""]",1,false,mind
Amelia entered the attic. Evelyn entered the attic. Abigail entered the attic. The jacket is in the bottle. Abigail exited the attic. Abigail entered the playroom. Evelyn moved the jacket to the bucket.,Where will Abigail look for the jacket?,bottle,1,"agent_2_enters,enter_agent_0,enter_agent_1,agent_1_exits,agent_1_reenters_alt_loc,agent_0_moves_obj",true_belief,first_order_1_tom,True,first_order,True,bottle,bucket,False,memory,"[""bucket"", ""bottle""]",1,false,mind
Hunter entered the crawlspace. Mia dislikes the tangerine. James entered the crawlspace. The pumpkin is in the box. James moved the pumpkin to the container. Hunter exited the crawlspace. James loves the lime. James exited the crawlspace. Hunter entered the study.,Where does James think that Hunter searches for the pumpkin?,container,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,second_order_1_no_tom,False,second_order,False,box,container,False,reality,"[""container"", ""box""]",0,true,mind
Ava entered the attic. William entered the attic. Ava hates the onion. The shirt is in the cupboard. William moved the shirt to the container. James dislikes the dress. Ava exited the attic. William exited the attic. Ava entered the patio.,Where will Ava look for the shirt?,container,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,first_order_0_no_tom,False,first_order,False,cupboard,container,False,reality,"[""container"", ""cupboard""]",0,true,mind
Emma dislikes the skirt. Hannah entered the back yard. Hannah dislikes the carrot. Emma entered the back yard. The lettuce is in the envelope. Hannah exited the back yard. Emma moved the lettuce to the bucket.,Where does Hannah think that Emma searches for the lettuce?,envelope,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj",false_belief,second_order_0_tom,True,second_order,True,envelope,bucket,False,memory,"[""bucket"", ""envelope""]",1,false,mind
Jackson entered the garage. Ella entered the garage. The cucumber is in the pantry. Ella exited the garage. Ella hates the slippers. Jackson moved the cucumber to the bottle. Jackson exited the garage. Ella entered the laundry.,Where does Ella think that Jackson searches for the cucumber?,pantry,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,second_order_1_tom,True,second_order,True,pantry,bottle,False,memory,"[""pantry"", ""bottle""]",0,false,mind
Avery entered the crawlspace. Olivia entered the crawlspace. The tie is in the bathtub. Olivia exited the crawlspace. Avery moved the tie to the treasure chest.,Where does Olivia think that Avery searches for the tie?,bathtub,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj",false_belief,second_order_1_tom,True,second_order,True,bathtub,treasure chest,False,memory,"[""treasure chest"", ""bathtub""]",1,false,mind
Aiden entered the study. Mason entered the workshop. Aiden exited the study. Noah entered the workshop. The grapefruit is in the crate. Noah exited the workshop. Mason moved the grapefruit to the suitcase.,Where will Noah look for the grapefruit?,crate,1,"agent_2_enters,enter_agent_0,agent_2_exits,enter_agent_1,agent_1_exits,agent_0_moves_obj",false_belief,first_order_1_tom,True,first_order,True,crate,suitcase,False,memory,"[""crate"", ""suitcase""]",0,false,mind
Oliver entered the staircase. Alexander is in the staircase. The cabbage is in the drawer. Alexander hates the dress. Alexander moved the cabbage to the box. Charlotte loves the suit. Oliver exited the staircase.,Where does Alexander think that Oliver searches for the cabbage?,box,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits",true_belief,second_order_1_no_tom,False,second_order,False,drawer,box,False,reality,"[""box"", ""drawer""]",0,true,mind
Chloe entered the sunroom. Chloe exited the sunroom. Charlotte entered the hall. Hannah entered the hall. The shoes is in the suitcase. Charlotte likes the pants. Chloe likes the pear. Hannah moved the shoes to the container. Charlotte exited the hall. Hannah exited the hall. Charlotte entered the sunroom.,Where does Hannah think that Charlotte searches for the shoes?,container,1,"agent_2_enters,agent_2_exits,enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,second_order_1_no_tom,False,second_order,False,suitcase,container,False,reality,"[""container"", ""suitcase""]",0,true,mind
Logan entered the hall. Sophia dislikes the apple. Sophia entered the hall. The pear is in the basket. Sophia likes the scarf. Sophia moved the pear to the pantry. Logan exited the hall.,Where does Sophia think that Logan searches for the pear?,pantry,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits",true_belief,second_order_1_no_tom,False,second_order,False,basket,pantry,False,reality,"[""basket"", ""pantry""]",1,true,mind
Mila loves the cap. Chloe entered the patio. Evelyn entered the patio. Evelyn loves the banana. The banana is in the crate. Chloe exited the patio. Evelyn moved the banana to the drawer.,Where does Evelyn think that Chloe searches for the banana?,crate,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj",false_belief,second_order_1_tom,True,second_order,True,crate,drawer,False,memory,"[""crate"", ""drawer""]",0,false,mind
Jack entered the closet. Alexander entered the closet. Liam loves the scarf. The sweater is in the bucket. Jack moved the sweater to the cupboard. Alexander exited the closet. Liam entered the living room.,Where will Alexander look for the sweater?,cupboard,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_2_enters",true_belief,first_order_1_no_tom,False,first_order,False,bucket,cupboard,False,reality,"[""bucket"", ""cupboard""]",1,true,mind
James entered the pantry. Avery entered the pantry. The scarf is in the suitcase. Avery hates the t-shirt. James moved the scarf to the drawer. Avery exited the pantry.,Where will Avery look for the scarf?,drawer,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits",true_belief,first_order_1_no_tom,False,first_order,False,suitcase,drawer,False,reality,"[""drawer"", ""suitcase""]",0,true,mind
William entered the office. William dislikes the gloves. Hannah entered the office. The orange is in the suitcase. Hannah exited the office. William moved the orange to the bucket. William exited the office. Hannah entered the TV room.,Where will Hannah look for the orange?,suitcase,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,first_order_1_tom,True,first_order,True,suitcase,bucket,False,memory,"[""bucket"", ""suitcase""]",1,false,mind
Ava entered the cellar. Isla entered the cellar. Isla loves the slacks. Ava exited the cellar. Charlotte entered the cellar. Ava hates the carrot. The trousers is in the treasure chest. Charlotte moved the trousers to the crate. Isla exited the cellar. Charlotte exited the cellar. Isla entered the cellar.,Where will Charlotte look for the trousers?,crate,1,"agent_2_enters,enter_agent_1,agent_2_exits,enter_agent_0,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,first_order_1_no_tom,False,first_order,False,treasure chest,crate,False,reality,"[""treasure chest"", ""crate""]",1,true,mind
